140,1671560813.6301835,S
141,1671560824.4390647,S
142,1671560843.6920688,S
143,1671560854.7106516,F
144,1671560907.3304908,F
145,1671560960.0237167,S
146,1671560973.6538854,S
147,1671560986.3630362,F
148,1671561039.0550318,F
149,1671561091.8086114,S
150,1671561104.3272579,S
151,1671561122.4361973,S
152,1671561135.0818756,S
153,1671561150.6410992,F
154,1671561203.4154797,F
155,1671561256.1380908,S
156,1671561268.1113472,F
157,1671561320.777345,S
158,1671561332.3698704,S
159,1671561344.7695968,F
160,1671561397.4696147,S
161,1671561407.8555245,S
162,1671561428.4846041,F
163,1671561481.1800926,F
164,1671561533.8598976,F
165,1671561586.5067236,F
166,1671561639.2292209,F
167,1671561691.9143367,F
168,1671561744.5611954,F
169,1671561797.2509527,S
170,1671561815.927323,F
171,1671561868.588021,S
172,1671561885.2328687,F
173,1671561937.8703592,F
174,1671561990.5678976,F
175,1671562043.396291,F
176,1671562096.078495,S
177,1671562116.4550002,F
178,1671562169.1199322,F
179,1671562221.7622848,F
180,1671562274.418707,S
181,1671562302.2995737,S
182,1671562337.5049698,F
183,1671562390.162735,S
184,1671562405.3919606,F
185,1671562457.987086,S
186,1671562475.4750524,S
187,1671562490.6476483,S
188,1671562509.3978808,S
189,1671562524.9732356,S
190,1671562541.284831,S
191,1671562562.1635664,S
192,1671562599.6663496,S
193,1671562620.5074,F
194,1671562673.2570355,F
195,1671562726.0478404,F
196,1671562778.8613832,S
197,1671562793.1199343,F
198,1671562845.9200995,F
199,1671562898.6266127,S
200,1671562938.1191301,F
201,1671562990.7775266,S
202,1671563018.2415233,S
203,1671563039.2660167,S
204,1671563057.4849222,S
205,1671563082.8823578,S
206,1671563100.3163154,S
207,1671563118.3333123,S
208,1671563139.875018,F
209,1671563192.542764,S
210,1671563206.857972,F
211,1671563259.4690995,F
212,1671563312.044339,F
213,1671563364.7476854,S
214,1671563385.1039355,F
215,1671563437.7627943,S
216,1671563452.2336347,S
217,1671563468.4037669,F
218,1671563521.1351492,S
219,1671563537.1272538,S
220,1671563554.7383194,S
221,1671563567.6283956,F
222,1671563620.3685973,F
223,1671563673.0561364,S
224,1671563693.2087188,F
225,1671563745.8907654,S
226,1671563756.1938095,S
227,1671563766.6640337,S
228,1671563777.339354,F
229,1671563830.0391285,S
230,1671563842.232769,S
231,1671563852.9226553,F
232,1671563905.682678,F
233,1671563958.301493,F
234,1671564010.9636924,S
235,1671564021.1769264,S
236,1671564034.3554764,S
237,1671564044.9717064,S
238,1671564057.5846689,F
239,1671564110.3218157,F
240,1671564163.0478723,F
241,1671564215.7597537,F
242,1671564268.3481495,F
243,1671564321.1486647,F
244,1671564373.9860144,S
245,1671564386.4333954,F
246,1671564439.1138873,S
247,1671564448.9741187,F
248,1671564501.6763225,S
249,1671564511.8500676,S
250,1671564525.8977194,F
251,1671564578.5519023,S
252,1671564596.2354338,S
253,1671564608.3866537,F
254,1671564661.2166238,S
255,1671564671.5054762,F
256,1671564724.270296,F
257,1671564777.0780804,S
258,1671564787.1722355,S
259,1671564797.7041354,S
260,1671564819.0432513,F
261,1671564871.8745263,S
262,1671564885.8895159,F
263,1671564938.67105,F
264,1671564991.4914808,F
265,1671565044.2143795,F
266,1671565096.9963214,F
267,1671565149.7812152,F
268,1671565202.5467412,S
269,1671565219.316077,S
270,1671565237.5350006,S
271,1671565252.022359,F
272,1671565304.7258558,S
273,1671565325.8021038,S
274,1671565347.2310324,F
275,1671565399.970353,S
276,1671565422.8871553,F
277,1671565475.5959575,S
278,1671565494.0521734,S
279,1671565518.7075691,S
280,1671565538.8473792,S
281,1671565558.5289705,S
282,1671565577.6591675,S
283,1671565593.944627,S
284,1671565609.3865824,S
285,1671565625.3145473,S
286,1671565667.0508916,F
287,1671565719.7441456,S
288,1671565736.961708,S
289,1671565755.4854019,F
290,1671565808.1883852,S
291,1671565842.6787589,F
292,1671565895.3970215,S
293,1671565931.6083813,F
294,1671565984.2052557,S
295,1671566002.8252375,S
296,1671566022.607945,F
297,1671566075.3341577,S
298,1671566088.9031749,S
299,1671566111.7836018,F
300,1671566164.5044422,S
301,1671566179.0190232,F
302,1671566231.6938944,S
303,1671566249.878251,F
304,1671566302.5715837,F
305,1671566355.1643062,S
306,1671566371.5398104,S
307,1671566386.864126,S
308,1671566426.4509547,S
309,1671566448.2840912,S
310,1671566477.5281224,F
311,1671566530.1154234,S
312,1671566551.6537168,S
313,1671566589.2898488,S
314,1671566604.748557,S
315,1671566618.4283476,S
316,1671566632.2316818,F
317,1671566684.9483788,S
318,1671566698.2402387,F
319,1671566750.9536335,S
320,1671566767.309299,F
321,1671566820.0552142,F
322,1671566872.7088354,F
323,1671566925.3061981,F
324,1671566977.9649339,F
325,1671567030.6548347,F
326,1671567083.257014,F
327,1671567135.9946225,S
328,1671567176.1306164,S
329,1671567191.9025295,S
330,1671567234.222978,S
331,1671567250.128384,S
332,1671567263.4607573,S
333,1671567277.3772376,S
334,1671567320.1649885,S
335,1671567334.7902167,S
336,1671567388.6236787,S
337,1671567403.1481805,F
338,1671567455.9710464,S
339,1671567497.8800855,F
340,1671567550.7308693,S
341,1671567564.6738505,S
342,1671567578.2556398,F
343,1671567631.344689,F
344,1671567684.404481,S
345,1671567734.1042051,S
346,1671567792.1157775,S
347,1671567808.6402352,S
348,1671567850.068808,F
349,1671567903.0067196,S
350,1671567920.0668864,S
351,1671567943.8647606,S
352,1671567963.0407937,S
353,1671567988.7347267,S
354,1671568018.3510532,S
355,1671568037.4680288,S
356,1671568056.862733,F
357,1671568109.9598534,S
358,1671568174.5801744,F
359,1671568227.4273915,F
360,1671568280.259517,S
361,1671568349.056598,S
362,1671568366.9882996,F
363,1671568419.7903304,F
364,1671568472.5576465,F
365,1671568525.3669777,S
366,1671568543.9189174,F
367,1671568596.756866,F
368,1671568649.5743303,S
369,1671568664.1968265,F
370,1671568717.0456405,S
371,1671568733.0256817,S
372,1671568754.2942746,S
373,1671568768.3232949,F
374,1671568821.1792705,F
375,1671568873.9776278,F
376,1671568926.793767,F
377,1671568979.575161,S
378,1671569000.1543746,S
379,1671569055.943558,S
380,1671569072.1405973,S
381,1671569092.5039608,S
382,1671569107.30589,S
383,1671569126.4727364,F
384,1671569179.2263336,F
385,1671569236.6964905,S
386,1671569257.7618198,S
387,1671569316.3349345,S
388,1671569333.921456,S
389,1671569348.4240654,S
390,1671569363.6392007,S
391,1671569385.8448925,F
392,1671569438.6998634,S
393,1671569487.05633,S
394,1671569500.638169,F
395,1671569553.372133,S
396,1671569604.0761828,F
397,1671569656.8688593,S
398,1671569709.6888995,S
399,1671569725.2042685,F
400,1671569778.0641317,S
401,1671569793.6117032,F
402,1671569846.3853931,S
403,1671569863.6032662,S
404,1671569883.2606308,S
405,1671569904.2244658,S
406,1671569923.2102447,S
407,1671569974.6749609,S
408,1671570027.5119908,S
409,1671570048.5140722,S
410,1671570093.089246,S
411,1671570108.9685833,S
412,1671570126.9867976,S
413,1671570142.7821965,S
414,1671570156.9443398,S
415,1671570171.425693,S
416,1671570213.4184005,S
417,1671570233.6412294,F
418,1671570286.5083504,F
419,1671570339.213168,S
420,1671570361.131427,S
421,1671570374.4317672,F
422,1671570427.2623794,S
423,1671570488.7255642,S
424,1671570551.506726,F
425,1671570604.2856474,S
426,1671570630.258148,S
427,1671570650.9092596,S
428,1671570709.0486956,F
429,1671570761.85249,S
430,1671570779.978399,F
431,1671570832.7344327,F
432,1671570885.5371819,S
433,1671570965.5386648,S
434,1671570996.3422074,F
435,1671571049.2490923,S
436,1671571067.6746378,F
437,1671571120.4873867,S
438,1671571131.2058096,S
439,1671571147.3142543,S
440,1671571174.1140826,S
441,1671571201.1226711,S
442,1671571215.7424953,F
443,1671571268.467969,F
444,1671571321.2383766,F
445,1671571374.1205225,S
446,1671571386.8784385,S
447,1671571405.2606134,F
448,1671571458.0786138,S
449,1671571468.0927465,S
450,1671571484.3864417,S
451,1671571495.3855116,S
452,1671571512.7034314,S
453,1671571533.0286505,S
454,1671571548.1409323,S
455,1671571563.076423,S
456,1671571578.9048853,S
457,1671571597.23959,S
458,1671571611.35379,F
459,1671571664.279168,S
460,1671571687.054109,F
461,1671571739.857603,F
462,1671571792.6769586,S
463,1671571808.2890396,F
464,1671571861.081691,F
465,1671571913.8421378,F
466,1671571966.5718257,S
467,1671571979.8728194,S
468,1671571990.241049,F
469,1671572043.0894196,S
470,1671572059.5332086,F
471,1671572112.2892084,F
472,1671572165.1282785,F
473,1671572217.8804293,S
474,1671572230.477578,F
475,1671572283.22215,S
476,1671572299.239784,F
477,1671572352.085162,S
478,1671572364.437298,S
479,1671572378.3592165,S
480,1671572393.924525,F
481,1671572446.8313394,S
482,1671572462.6174016,S
483,1671572486.2331266,S
484,1671572499.1748607,S
485,1671572512.3525453,F
486,1671572565.1628754,F
487,1671572617.9761355,S
488,1671572628.7979357,S
489,1671572650.278016,S
490,1671572669.8012414,S
491,1671572683.4774044,S
492,1671572708.4299371,S
493,1671572721.1800041,F
494,1671572774.0425696,S
495,1671572789.07991,F
496,1671572841.8580797,F
497,1671572894.6740546,S
498,1671572904.8275778,S
499,1671572922.4640098,S
500,1671572942.1001396,S
501,1671572956.6598804,F
502,1671573009.5155709,S
503,1671573035.1627867,F
504,1671573087.936346,S
505,1671573117.409765,S
506,1671573130.4207537,S
507,1671573161.585339,S
508,1671573174.2767804,S
509,1671573187.5500326,F
510,1671573240.2924857,S
511,1671573257.4662745,F
512,1671573310.260664,S
513,1671573323.3289917,F
514,1671573376.08722,S
515,1671573408.5185254,S
516,1671573428.8111396,F
517,1671573481.5966196,S
518,1671573495.9880433,F
519,1671573548.7443674,S
520,1671573567.270384,F
521,1671573620.0896819,S
522,1671573633.6261504,F
523,1671573686.3059378,F
524,1671573739.0869188,S
525,1671573750.0388322,S
526,1671573769.6450615,F
527,1671573822.3462253,S
528,1671573838.7925925,F
529,1671573891.5208657,F
530,1671573944.2819202,S
531,1671573979.7913876,F
532,1671574032.772025,S
533,1671574052.5306735,F
534,1671574105.4115071,S
535,1671574142.5611532,F
536,1671574195.376031,F
537,1671574248.1353662,S
538,1671574261.6634495,S
539,1671574277.53638,S
540,1671574295.8595097,F
541,1671574348.6803937,F
542,1671574401.4368181,S
543,1671574416.0343611,S
544,1671574434.2172923,S
545,1671574459.1830015,S
546,1671574507.167363,F
547,1671574560.1532657,F
548,1671574613.0983706,S
549,1671574626.2953856,F
550,1671574679.272219,S
551,1671574693.1869898,F
552,1671574746.1609457,S
553,1671574760.0712326,F
554,1671574812.8644454,S
555,1671574831.8911684,S
556,1671574851.6345537,F
557,1671574904.3325865,S
558,1671574918.7478943,F
559,1671574971.5038805,S
560,1671574992.5752797,S
561,1671575005.4013054,F
562,1671575058.1326725,F
563,1671575110.9388063,S
564,1671575129.72767,F
565,1671575182.4655979,S
566,1671575198.212428,S
567,1671575218.2052484,F
568,1671575270.976121,S
569,1671575311.3338273,S
570,1671575327.4772043,S
571,1671575370.2236943,F
572,1671575422.9737997,F
573,1671575475.7148092,F
574,1671575528.5120428,F
575,1671575581.272594,S
576,1671575597.7595735,S
577,1671575609.7570233,S
578,1671575635.2430744,F
579,1671575688.0514848,F
580,1671575740.8379617,S
581,1671575753.1091733,S
582,1671575765.3690338,F
583,1671575818.1644218,F
584,1671575870.9289079,F
585,1671575923.7319283,S
586,1671575942.8098598,F
587,1671575995.630694,S
588,1671576013.6054683,F
589,1671576066.3251607,S
590,1671576080.0081718,S
591,1671576127.429584,S
592,1671576147.296168,S
593,1671576165.326455,F
594,1671576218.3193574,F
595,1671576271.2960994,S
596,1671576285.3871763,F
597,1671576338.3074224,F
598,1671576391.2832737,S
599,1671576410.1959724,F
600,1671576463.1613452,F
601,1671576516.0983727,S
602,1671576535.4073172,S
603,1671576551.7917964,F
604,1671576604.7426243,F
605,1671576657.7188375,F
606,1671576710.6935308,S
607,1671576729.7794058,S
608,1671576761.767249,S
609,1671576775.6640973,S
610,1671576790.7656178,F
611,1671576843.7601714,F
612,1671576896.7654703,S
613,1671576925.0437841,S
614,1671576941.441484,S
615,1671576955.0745776,S
616,1671577001.1730936,S
617,1671577025.1430156,F
618,1671577077.8877885,S
619,1671577099.244618,F
620,1671577151.9844816,S
621,1671577173.3892822,S
622,1671577191.408795,S
623,1671577243.8867013,F
624,1671577296.84734,S
625,1671577315.15885,S
626,1671577371.0182035,S
627,1671577430.7643068,F
628,1671577483.5113056,S
629,1671577534.0869982,S
630,1671577553.332649,F
631,1671577606.317513,S
632,1671577668.3734372,S
633,1671577685.5708525,S
634,1671577734.779407,S
635,1671577747.3114996,F
636,1671577800.203666,S
637,1671577851.4808874,S
638,1671577906.3602107,S
639,1671577926.7472708,F
640,1671577979.6068094,F
641,1671578032.5459907,S
642,1671578048.7484639,S
643,1671578071.9435284,S
644,1671578119.3975976,S
645,1671578137.2531214,S
646,1671578159.4009964,S
647,1671578174.874513,S
648,1671578195.696956,S
649,1671578210.247609,F
650,1671578263.230015,S
651,1671578274.524086,S
652,1671578289.0593863,F
653,1671578342.0292678,S
654,1671578359.934944,S
655,1671578378.0759444,F
656,1671578431.0556264,S
657,1671578445.4803114,S
658,1671578458.310111,F
659,1671578511.3695352,F
660,1671578564.3428965,F
661,1671578617.2339456,S
662,1671578635.4197266,S
663,1671578653.8905494,S
664,1671578665.7297246,S
665,1671578676.643692,S
666,1671578692.830674,F
667,1671578745.836219,S
668,1671578760.606669,F
669,1671578813.5203297,S
670,1671578830.562933,S
671,1671578843.736684,F
672,1671578896.6653488,F
673,1671578949.5569837,S
674,1671578960.982655,F
675,1671579013.928164,F
676,1671579066.8433275,F
677,1671579119.7690144,F
678,1671579172.7329197,S
679,1671579182.9378252,F
680,1671579235.8574026,S
681,1671579246.6674924,F
682,1671579299.5497468,S
683,1671579315.2310731,S
684,1671579333.400799,S
685,1671579355.2869265,S
686,1671579365.9218965,S
687,1671579376.886723,S
688,1671579390.2561111,F
689,1671579443.3055744,F
690,1671579496.231955,F
691,1671579549.170167,F
692,1671579602.096992,F
693,1671579655.038453,S
694,1671579667.637445,S
695,1671579680.9560118,S
696,1671579691.8440974,S
697,1671579711.4151487,S
698,1671579727.6092126,S
699,1671579741.439535,F
700,1671579794.329929,S
701,1671579813.0437868,F
702,1671579865.8172767,S
703,1671579879.5024889,S
704,1671579900.690659,S
705,1671579922.9754553,S
706,1671579942.7034895,S
707,1671579966.094276,S
708,1671579977.5575757,F
709,1671580030.336379,S
710,1671580044.7599099,F
711,1671580097.5781927,F
712,1671580150.3102164,F
713,1671580203.0915234,S
714,1671580221.244653,S
715,1671580233.6497595,F
716,1671580286.336573,S
717,1671580299.4276292,S
718,1671580315.6411226,S
719,1671580327.6025305,F
720,1671580380.495889,S
721,1671580393.603064,S
722,1671580409.8346145,S
723,1671580420.6786008,S
724,1671580431.5757504,S
725,1671580442.645556,F
726,1671580495.6909215,F
727,1671580548.5555005,S
728,1671580558.963768,F
729,1671580611.8854864,S
730,1671580622.299632,F
731,1671580675.3419359,S
732,1671580685.8511145,F
733,1671580738.8050768,F
734,1671580791.7402575,F
735,1671580844.7049754,S
736,1671580854.901981,S
737,1671580865.8859875,S
738,1671580885.6272018,S
739,1671580902.0313134,S
740,1671580913.8223345,S
741,1671580928.0177855,S
742,1671580944.636118,S
743,1671580966.1846585,S
744,1671580978.0193365,S
745,1671580996.9001632,F
746,1671581049.9607944,F
747,1671581102.9183023,S
748,1671581122.32409,S
749,1671581133.6589727,F
750,1671581186.5494816,F
751,1671581239.3584027,S
752,1671581264.1091146,S
753,1671581288.512628,F
754,1671581341.21782,S
755,1671581367.134471,F
756,1671581419.9311552,S
757,1671581434.187696,S
758,1671581453.8475277,S
759,1671581467.4788969,S
760,1671581487.1353016,S
761,1671581508.4723327,S
762,1671581523.9069092,S
763,1671581537.9258413,F
764,1671581590.7691796,S
765,1671581602.2543585,F
766,1671581655.3736377,S
767,1671581672.1848605,S
768,1671581685.7655888,S
769,1671581705.7898796,F
770,1671581758.6837213,S
771,1671581776.8616843,F
772,1671581829.66174,S
773,1671581840.8873959,S
774,1671581855.4912508,S
775,1671581868.2273493,S
776,1671581879.1408067,F
777,1671581931.972947,S
778,1671581942.6843758,F
779,1671581995.5356147,F
780,1671582048.3399816,F
781,1671582101.125517,S
782,1671582117.840596,S
783,1671582132.0375195,S
784,1671582151.6785874,S
785,1671582170.6304455,S
786,1671582182.8242407,S
787,1671582196.2559583,S
788,1671582213.487912,F
789,1671582266.324789,S
790,1671582283.8770847,S
791,1671582304.2924187,S
792,1671582325.8101013,S
793,1671582337.5849042,S
794,1671582357.2561374,F
795,1671582410.2226255,F
796,1671582463.0235138,F
797,1671582515.7985902,S
798,1671582526.1910126,F
799,1671582578.9988983,S
800,1671582596.723324,S
801,1671582615.124844,S
802,1671582626.5702271,S
803,1671582644.610991,S
804,1671582663.670311,S
805,1671582681.4142945,S
806,1671582698.2000542,F
807,1671582751.047537,S
808,1671582767.2938604,F
809,1671582820.1622822,S
810,1671582833.046712,S
811,1671582848.7402022,F
812,1671582901.5778668,S
813,1671582916.1244624,S
814,1671582934.1740487,F
815,1671582987.055933,F
816,1671583039.784593,S
817,1671583054.1949182,S
818,1671583067.162435,S
819,1671583084.7215073,F
820,1671583137.6055126,S
821,1671583151.359044,S
822,1671583162.9640307,S
823,1671583181.965987,F
824,1671583234.950519,F
825,1671583287.9165392,F
826,1671583340.8495255,F
827,1671583393.7831128,S
828,1671583409.4187467,F
829,1671583462.3199854,S
830,1671583478.9773293,F
831,1671583531.9201994,S
832,1671583544.4018216,S
833,1671583572.8787115,F
834,1671583625.6895542,S
835,1671583641.8888676,S
836,1671583654.4881217,F
837,1671583707.3040812,F
838,1671583760.1157658,S
839,1671583776.8976095,S
840,1671583792.409603,S
841,1671583811.7546303,S
842,1671583828.8048337,S
843,1671583843.2872086,S
844,1671583854.098285,F
845,1671583906.9506297,F
846,1671583959.756911,S
847,1671583969.9203072,S
848,1671583989.3283577,F
849,1671584042.418817,F
850,1671584095.280239,F
851,1671584148.1967452,F
852,1671584201.1345055,S
853,1671584214.7383797,F
854,1671584267.640751,S
855,1671584281.5354526,S
856,1671584301.686457,S
857,1671584317.413789,S
858,1671584340.2498868,S
859,1671584356.7367861,F
860,1671584409.6722534,S
861,1671584422.8893085,S
862,1671584443.547341,S
863,1671584460.8689976,F
864,1671584513.6320655,S
865,1671584529.2387176,F
866,1671584582.2762713,F
867,1671584635.2762322,F
868,1671584688.2903519,F
869,1671584741.2874491,S
870,1671584763.2248185,S
871,1671584773.9249406,S
872,1671584791.3445797,F
873,1671584844.2809162,S
874,1671584861.3980815,S
875,1671584878.5072484,S
876,1671584891.9681947,S
877,1671584923.5084083,F
878,1671584976.4789221,S
879,1671584992.884491,F
880,1671585045.6434143,S
881,1671585072.7508502,F
882,1671585125.7034714,S
883,1671585142.681914,F
884,1671585195.5880516,F
885,1671585248.525966,S
886,1671585263.4196165,S
887,1671585280.6414604,F
888,1671585333.5230584,F
889,1671585386.3627744,S
890,1671585401.531223,S
891,1671585412.1497123,F
892,1671585465.1352303,S
893,1671585476.1371367,S
894,1671585486.7822466,F
895,1671585539.5518198,S
896,1671585550.165352,F
897,1671585602.9961581,S
898,1671585613.4247942,F
899,1671585666.19723,F
900,1671585719.0094466,S
901,1671585735.0580869,F
902,1671585788.0069714,S
903,1671585803.8566904,S
904,1671585823.362292,F
905,1671585876.305616,F
906,1671585929.2388153,S
907,1671585941.0660417,S
908,1671585955.4932332,S
909,1671585969.536493,F
910,1671586022.5563536,F
911,1671586075.5154243,S
912,1671586094.7231429,S
913,1671586118.9001534,S
914,1671586134.4015858,S
915,1671586157.0142672,S
916,1671586170.320824,S
917,1671586186.180379,S
918,1671586202.8319693,F
919,1671586255.7486694,S
920,1671586275.749608,S
921,1671586287.1925526,F
922,1671586340.171145,S
923,1671586358.3434565,S
924,1671586372.7007434,S
925,1671586388.843496,F
926,1671586441.8659549,F
927,1671586494.803738,S
928,1671586513.990821,S
929,1671586536.4377549,F
930,1671586589.3965998,S
931,1671586604.4585197,F
932,1671586657.4097993,S
933,1671586670.6036932,F
934,1671586723.5250437,F
935,1671586776.4875798,S
936,1671586795.7415023,F
937,1671586848.6969597,S
938,1671586866.3355997,S
939,1671586883.676513,F
940,1671586936.5324547,F
941,1671586989.487527,F
942,1671587042.3516667,F
943,1671587095.3209085,S
944,1671587119.017241,F
945,1671587171.950686,S
946,1671587185.074844,S
947,1671587199.6537187,S
948,1671587218.232931,F
949,1671587271.181878,F
950,1671587324.1489525,S
951,1671587356.4294813,S
952,1671587374.2049832,S
953,1671587387.2945685,F
954,1671587440.0947044,F
955,1671587492.8742568,F
956,1671587545.6618507,S
957,1671587560.5072837,S
958,1671587586.6041913,F
959,1671587639.5178201,S
960,1671587653.1346304,S
961,1671587687.0318947,F
962,1671587739.7915177,S
963,1671587750.9946587,F
964,1671587803.9269662,S
965,1671587826.0291631,F
966,1671587879.0322065,F
967,1671587931.9413111,F
968,1671587984.9101486,F
969,1671588037.8605022,S
970,1671588058.6134508,F
971,1671588111.4954422,F
972,1671588164.440709,S
973,1671588175.386379,S
974,1671588187.6707807,F
975,1671588240.6334703,S
976,1671588255.6303585,F
977,1671588308.5542498,F
978,1671588361.4569411,S
979,1671588379.7658567,F
980,1671588432.6156983,S
981,1671588448.4421146,F
982,1671588501.2904246,S
983,1671588514.2672682,F
984,1671588567.2741277,F
985,1671588620.2116203,S
986,1671588632.4120793,F
987,1671588685.3078609,S
988,1671588699.4400222,S
989,1671588715.8965902,F
990,1671588768.8289409,S
991,1671588791.0969992,S
992,1671588812.0520582,F
993,1671588864.970446,F
994,1671588917.9660616,S
995,1671588942.146233,S
996,1671588963.5505335,S
997,1671588989.4074037,S
998,1671589011.296839,F
999,1671589064.2579625,S
1000,1671589077.0989547,S
1001,1671589090.0135393,S
1002,1671589105.0879498,S
1003,1671589152.9987695,S
1004,1671589188.7758741,F
1005,1671589241.698318,F
1006,1671589294.5993934,S
1007,1671589333.473989,S
1008,1671589346.360986,S
1009,1671589364.7801893,S
1010,1671589384.4280992,F
1011,1671589437.299662,F
1012,1671589490.2496717,F
1013,1671589543.206473,S
1014,1671589560.336465,F
1015,1671589613.267779,S
1016,1671589630.503185,S
1017,1671589644.646806,F
1018,1671589697.5043132,F
1019,1671589750.4195008,F
1020,1671589803.3120463,S
1021,1671589822.0502927,S
1022,1671589855.3729663,F
1023,1671589907.890679,S
1024,1671589928.6705272,S
1025,1671589943.4812915,S
1026,1671589958.4723969,F
1027,1671590011.192953,S
1028,1671590051.518731,S
1029,1671590070.0871499,S
1030,1671590098.7570155,F
1031,1671590151.3590665,S
1032,1671590164.5182393,S
1033,1671590177.2646055,F
1034,1671590229.9991667,S
1035,1671590243.2374759,S
1036,1671590281.4774892,S
1037,1671590301.1032126,S
1038,1671590317.2174015,F
1039,1671590369.9032884,F
1040,1671590422.5935311,S
1041,1671590434.7847111,S
1042,1671590472.621277,F
1043,1671590525.079534,S
1044,1671590548.7895708,S
1045,1671590569.6739218,S
1046,1671590587.905468,S
1047,1671590606.8202248,S
1048,1671590648.849758,S
1049,1671590677.1911387,F
1050,1671590729.72566,S
1051,1671590750.5665529,F
1052,1671590803.0740473,S
1053,1671590854.019528,S
1054,1671590868.8938267,F
1055,1671590921.5962243,S
1056,1671590963.5792608,S
1057,1671590983.5104125,F
1058,1671591036.24738,S
1059,1671591049.8456194,S
1060,1671591072.229645,S
1061,1671591126.3967757,S
1062,1671591139.3993711,S
1063,1671591152.602664,S
1064,1671591165.394331,S
1065,1671591212.5507114,S
1066,1671591227.6288419,F
1067,1671591280.2817225,S
1068,1671591298.397006,S
1069,1671591313.9852037,S
1070,1671591332.412925,S
1071,1671591345.3341224,S
1072,1671591361.670997,F
1073,1671591414.4102287,S
1074,1671591438.5286298,S
1075,1671591454.9305706,F
1076,1671591507.7469559,S
1077,1671591524.8891478,S
1078,1671591539.714268,F
1079,1671591592.4147873,S
1080,1671591613.4203062,S
1081,1671591640.9058685,F
1082,1671591693.7522256,F
1083,1671591746.4688253,S
1084,1671591764.6247134,F
1085,1671591817.0831118,S
1086,1671591830.5529923,S
1087,1671591868.159016,S
1088,1671591884.4940832,S
